,Unnamed: 0,Unnamed: 0.1,name,text
1148,1148,7,ドガース,汚い 空気が ごちそう。 むかしの ガラル地方には いまより たくさんの ドガースが いたという。
1149,1149,0,マタドガス,ごくまれに 突然変異で 双子の 小さい ドガースが 連結したまま 出ることがある。
1150,1150,1,マタドガス,ゴミの中に 含まれている 毒ガス バイ菌 ほこりを 吸収して 生きている。
1151,1151,2,マタドガス,どちらかが ふくらむと 片方は しぼむ 双子の ドガース。いつも 体内の 毒ガスを 混ぜている。
1152,1152,3,マタドガス,腐った 生ゴミから 出る ガスが 大好き。掃除を しない 家に すみつき 家族が 寝静まった 真夜中 ゴミ箱を 漁る。
1153,1153,4,マタドガス,双子の 体を 交互に しぼませたり 膨らませたりして 毒ガスを 混ぜている。混ぜるほど 毒素が 強まり 臭くなる。
1154,1154,5,マタドガス,ゴミから 発生する ガスを 食べて 大きくなる。ごくまれに 3つ子の マタドガスが 見つかる。
1155,1155,6,マタドガス,ゴミからでる 毒ガスを 吸いこみ 体内で 混ぜ合わせ さらに 強烈な 臭いを まきちらす。
1156,1156,7,マタドガス,2つの 体で ガスを 混ぜる。 むかしの ガラルでは そこらじゅうで 姿を 見かけたらしい。
1157,1157,8,マタドガス,大気の 汚い 成分を 吸収し きれいな 空気を フンの 代わりに 吐き出している。
1158,1158,9,マタドガス,ガラルの マタドガス よりも 空気を 吸いこむ 力は 少し 弱いが 作りだす 毒素は 強力。
1159,1159,10,マタドガス,工場が 建ち並び 空気が 汚れていた むかし。 なぜか この姿に 変化した。
1160,1160,0,サイホーン,頭は 悪いが 力が 強く 高層ビルも 体当たりで コナゴナに 粉砕する。
1161,1161,1,サイホーン,単細胞で 一つの ことしか 考えられない。突進を 始めると 眠るまで 止まらない。
1162,1162,2,サイホーン,4本の 足は 短くて うまく 曲がれない。ただひたすらに 突進するだけだ。
1163,1163,3,サイホーン,ひとつの ことしか 覚えられない。 突進を はじめると 理由は どうでもよくなり すぐに 忘れる。
1164,1164,4,サイホーン,ひたすら 真っ直ぐ 突き進み 壊しまくる。 鋼鉄の 塊に ぶつかっても 平気だが 1日 経つと ちょっと 痛みを 感じる。
1165,1165,5,サイホーン,走っているうちに 目的を 忘れるほど 脳みそが 小さく 頭が 悪いぞ。 なにかを 壊すと たまに 思い出すらしい。
1166,1166,6,サイホーン,なんでも 体当たりで 壊せる 力持ちだが 頭が 悪いので 人の仕事を 手伝うのは 無理。
1167,1167,0,サイドン,進化して 後ろ足 だけで 立つようになった。ツノで 突かれると 岩石にも 穴があいてしまう。
1168,1168,1,サイドン,全身を よろいのような 皮膚で 守っている。2000度の マグマの 中でも 生きられる。
1169,1169,2,サイドン,後ろ足だけで 歩くようになり 知能が 発達した。鎧の ような 皮膚は マグマにも 耐える。
1170,1170,3,サイドン,ツノは ダイヤモンドの 原石を 砕き 尻尾の 一撃は ビルを なぎ倒す。 硬い 皮膚は 大砲でも キズつかない。
1171,1171,4,サイドン,ドリルに なる ツノで 岩石を 破壊する。 マグマを 噴き出させてしまう ことも あるが よろいの ような 皮膚は 熱さを 感じない。
1172,1172,5,サイドン,後ろ足だけで 立つようになり 前足が 自由になって 知能が 発達したが 物忘ればかりだ。
1173,1173,6,サイドン,進化して 後ろ足だけで 立つようになった。 ツノで 突くと 岩石にも 穴を 開けてしまう。
1174,1174,7,サイドン,全身を よろいのような 皮膚で 守っている。 2000度の マグマの 中でも 生きられる。
1175,1175,0,ラッキー,1日に いくつか タマゴを 産む。 その タマゴは 栄養満点で ものすごく おいしいらしい。
1176,1176,1,ラッキー,傷ついた ものを 見かけると 栄養満点の タマゴを 分け与える 優しい ポケモン。
1177,1177,2,ラッキー,栄養 満点の タマゴを 毎日 産む。 食欲を 無くした 人でも ペロリと 食べてしまうほど 美味しい タマゴだ。
1178,1178,3,ラッキー,幸せを 運ぶと いわれている。 傷ついた 人に タマゴを 分けてあげる 優しい ポケモン。
1179,1179,4,ラッキー,傷ついた ポケモンや 人がいると 栄養満点の タマゴを生み 分け与える 優しい ポケモン。
1180,1180,5,ラッキー,ラッキーの 産む タマゴは 栄養が たっぷり つまっている。 多くの ポケモンが 大好物だ。
1181,1181,6,ラッキー,数が 少ないうえに 逃げ足の 速い ポケモンなので 見つけた 人は 運が いいぞ。
1182,1182,7,ラッキー,おいしく 栄養もある タマゴを 他のポケモンに 狙われるうちに 逃げ足が 速くなったらしい。
1183,1183,8,ラッキー,お腹の タマゴを 狙い 乱獲 されてきた 歴史から 生息数は とても 少ない。
1184,1184,9,ラッキー,タマゴは 栄養満点で 味も 抜群。 高級な 食材として 扱われる。
1185,1185,10,ラッキー,もともとは 動きが 鈍かった。 タマゴを 狙うものから 守るため 逃げ足が 速くなった。
1186,1186,0,モンジャラ,体が 青いツルに 覆われて 正体は わからない。 ツルは ずっと 伸び続けるという。
1187,1187,1,モンジャラ,動くものに ツルを 絡める。 ツルは 微妙に 揺れているので 絡みつかれると くすぐったい。
1188,1188,2,モンジャラ,敵に つかまれると ツルは ぷちっと 切れる。 全然 痛くないので その スキに 逃げる。 翌日には 新しい ツルが 生えそろうぞ。
1189,1189,3,モンジャラ,全身を おおう 青いツルには さらに 細かな 毛が生えていて 触ると とても くすぐったい。
1190,1190,4,モンジャラ,たくさんの うごめく ツルに 被われて 正体不明。青いツルは 一生 伸びる。
1191,1191,5,モンジャラ,たくさんの うごめく ツルに 覆われて 正体不明。 青いツルは 一生 伸びる。
1192,1192,6,モンジャラ,ちぎれても 無限に 伸びる ツルの 奥の 正体は いまだ 解明されていない。
1193,1193,7,モンジャラ,ツルは 独特の 香りがする。 ガラルの 一部の 地域では ハーブとして 使われている。
1194,1194,0,ガルーラ,お腹の袋で 子供を育てる。 子供を 守るためになら どんな 相手にも 立ち向かっていく。
1195,1195,1,ガルーラ,メガシンカの エネルギーで 子どもが 急成長。親子で 息の あった 連携プレーを 見せるぞ。
1196,1196,2,ガルーラ,安全な 場所なら 子供も お腹の 袋から 出て 遊ぶ。親は それを じっと 見守る。
1197,1197,3,ガルーラ,ガルーラの 子どもが 1匹で 遊んでいても 絶対に 捕まえたりしては いけないよ。 近くに いる 親が 激しく 怒りだすぞ。
1198,1198,4,ガルーラ,お腹の 袋で 子育てをする。安全な ときだけ 子供を 袋から 出して 遊ばせる。
1199,1199,5,ガルーラ,ガルーラの 母親の 愛情は 深い。 我が子を 守るためならば 死さえ 恐れないと いわれている。
1200,1200,6,ガルーラ,メガガルーラが 強い 理由は 子どもの 成長に 喜び 張り切っている ママの せい。
1201,1201,7,ガルーラ,お腹の 子どもは およそ 3年で 親離れする。 母親が 大声で 鳴くのは その時だけ。
1202,1202,8,ガルーラ,メガシンカで 子どもが 成長。 負けん気ばかりが 強く 母親は 将来が 少し 心配。
1203,1203,9,ガルーラ,お腹の 袋に 我が子を 入れて 守る。 子どもを 傷つけた者は 絶対に 許さず 叩きのめす。
1204,1204,10,ガルーラ,爆発的な エネルギーを 浴びた 子どもが 一時的に 成長。 母親は 気が 気では ない。
1205,1205,11,ガルーラ,袋から 抜け出して 遊んでいる 子どもには 近付いては いけない。 どこかで 母親が 見守っている。
1206,1206,12,ガルーラ,メガシンカした 子の 背中を 見た 母親は いずれ 訪れる 別れの日に 思いを 馳せるのだ。
1207,1207,13,ガルーラ,腹の 袋に 子どもが いるが フットワークは とても 軽い。 素早い ジャブで 相手を 威嚇。
1208,1208,14,ガルーラ,子どもの いない ガルーラが 遭難した 人間の 子を 育てていたという 記録がある。
1209,1209,0,タッツー,水面から 勢いよく 墨を 発射して 飛んでいる 虫を 撃ち落とすことがあるという。
1210,1210,1,タッツー,身に 危険を 感じたときは 口から 水や 特殊なスミを 勢いよく 吐き出す。
1211,1211,2,タッツー,小さな ムシや 岩場の コケを 食べる。 海流が 速く なると 尻尾を 岩場や サンゴに 巻きつけ 流されない ように する。
1212,1212,3,タッツー,危険を 感じると 反射的に 口から 真っ黒い スミを 吐き出して 逃げるぞ。 背びれを 器用に 動かして 泳ぐ。
1213,1213,4,タッツー,サンゴの 陰に 住処を 作る。危険を 感じると 口から 真っ黒い 墨を 吐いて 逃げる。
1214,1214,5,タッツー,潮の 流れが 穏やかな 海に 棲む。 襲われると 真っ黒な 墨を吐いて その隙に 逃げだす。
1215,1215,6,タッツー,水中を 踊るように 泳いで 渦を つくる。 仲間と 渦の 大きさを 競って 遊ぶ。
1216,1216,0,シードラ,うかつに 触ろうとすると 体中に 生える トゲに 刺されて 気絶することもある。
1217,1217,1,シードラ,羽と 尻尾を 素早く 動かし 前を 向いたまま 後ろへ 泳ぐこともできる ポケモン。
1218,1218,2,シードラ,背びれに さわると 痺れてしまう。 眠るときは 流されないように シッポを さんごに 巻きつける。
1219,1219,3,シードラ,サンゴの 枝の すき間に 潜って 眠る。 シードラに 気づかず サンゴを 取ろうとして 毒の トゲに 刺されてしまう ことが ある。
1220,1220,4,シードラ,体を 回転させて 渦巻きを つくる。 漁船も のみこまれる ほどの 激流で 獲物を 弱らせてから 丸ごと のみこむ。
