,0,bunrui,name,no,omosa,spec_bougyo,spec_hp,spec_kougeki,spec_subayasa,spec_tokubou,spec_tokukou,takasa,text_1,text_2,tokusei_1,tokusei_2,type_1,type_2
0,,さかなポケモン,ヒンバス,349,7.4,2,2,1,5,4,1,0.6,みためがわるいのでにんきはないがきょういのせいめいりょくがありけんきゅうたいしょうにはなっている。,みすぼらしくみにくいポケモンだがしぶといせいめいりょくをもちわずかなみずだけでもいきのびる。,84,136,3,0
0,,いつくしみポケモン,ミロカロス,350,162.0,5,6,4,5,8,6,6.2,もっともうつくしいポケモンともよばれおおくのげいじゅつかにインスピレーションをあたえてきた。,ミロカロスのうつくしいすがたをみたものはすさんだこころがいやされるといわれている。,182,36,3,0
0,,てんきポケモン,ポワルン,351,0.8,5,5,5,5,5,5,0.3,てんきによってすがたをかえる。きおんやしつどのへんかがさいぼうにえいきょうするらしい。,きおんやしつどにさいぼうがびんかんにはんのうしすがたがかってにかわってしまうのだ。,128,0,1,0
0,,いろへんげポケモン,カクレオン,352,22.0,5,4,6,3,8,4,1.0,からだのいろをじゆうにかえるのうりょくをもつ。おなかにあるギザギザもようだけはかわらない。,からだのいろをかえてけしきにとけこみえものにしのびよる。おなかのもようはけせないのだ。,198,0,1,0
0,,にんぎょうポケモン,カゲボウズ,353,2.3,3,3,5,3,2,4,0.6,あたまのツノでうらみやねたみのかんじょうをたべるといわれる。まよなかかっぱつにかつどうする。,うらみのかんじょうがだいすき。うらみをもつひとがすむいえののきしたにずらりとぶらさがる。,186,26,14,0
0,,ぬいぐるみポケモン,ジュペッタ,354,12.5,4,4,7,4,4,5,1.1,すてられたぬいぐるみにおんねんがやどりポケモンになった。じぶんをすてたこどもをさがしている。,つよいおんねんがぬいぐるみをポケモンにかえた。くちをあけるとのろいのエネルギーがにげていく。,186,26,14,0
0,,おむかえポケモン,ヨマワル,355,15.0,6,2,3,2,6,2,0.8,いいつけをまもらないこどもをみつけるとよなかにどこかへつれていくといわれている。,すがたをとうめいにしてそっとえものにちかよる。あついカベをとおりぬけるのうりょくをもつ。,187,0,14,0
0,,てまねきポケモン,サマヨール,356,30.6,8,3,5,2,8,4,1.6,からだのなかはからっぽ。くちをあけるとブラックホールのようになんでもすいこんでしまう。,さまよっているひとだまをみつけからっぽのたいないにすいこむ。すいこまれてどうなるかはなぞ。,194,0,14,0
0,,フルーツポケモン,トロピウス,357,100.0,5,6,4,3,6,5,2.0,おおきなはっぱでそらをとんでこどもたちにだいにんきのくびにできるあまいくだものをくばる。,くびのフサは１ねんに２かいみをつける。あまくておいしい。なんごくのこどものおやつだ。,236,67,4,10
0,,ふうりんポケモン,チリーン,358,1.0,5,5,3,4,6,6,0.6,あたまのきゅうばんできのえだやいえののきしたにぶらさがる。７しゅるいねいろをつかいわける。,ちょうおんぱのなきごえをもつ。ふわふわとうかびかぜにのってながいきょりをたびする。,187,0,11,0
0,,わざわいポケモン,アブソル,359,47.0,4,4,8,5,4,5,1.2,かぜのようにのやまをかけぬける。ゆみなりのツノはしぜんさいがいのよちょうをびんかんにかんじとる。,きけんをさっちするのうりょくをもつがゆえにひとからはわざわいをもたらすポケモンとごかいされた。,194,50,16,0
0,,ほがらかポケモン,ソーナノ,360,14.0,3,6,2,2,3,2,0.6,おおぜいのなかまとこうどうする。おしくらまんじゅうでがまんづよいこんじょうをきたえるのだ。,むれでこうどうするしゅうせい。ねむるときはどうくつのなかでなかまたちとからだをよせあう。,32,0,11,0
0,,ゆきかさポケモン,ユキワラシ,361,16.8,3,3,3,3,3,3,0.7,まよなかあらわれるユキワラシはおおゆきをふらせるといわれる。ゆきやこおりをたべてくらす。,さむいとちでしかいきられない。マイナス１００どのかんきょうでもげんきにはねまわっているよ。,102,3,6,0
0,,がんめんポケモン,オニゴーリ,362,256.5,5,5,5,5,5,5,1.5,ほのおでもとけないこおりのからだ。くうきちゅうのすいぶんをいっしゅんでこおらせてしまう。,くうきちゅうのすいぶんをいっしゅんでこおらせるちからでえものをれいとうしてしまう。,102,3,6,0
0,,てたたきポケモン,タマザラシ,363,39.5,3,5,3,2,3,4,0.8,ぶあついしぼうにつつまれたみごとにまんまるなからだ。あるくよりころがるほうがはやい。,なみまにただよいうみのようすをさぐる。えものをはっけんするとむれのトドゼルガにしらせるのだ。,5,3,6,3
0,,たままわしポケモン,トドグラー,364,87.6,5,6,4,3,5,5,1.1,りゅうひょうのうえでせいかつ。およぎながらえもののにおいをかぎわけてみつけだしつかまえる。,タマザラシやモンスターボールなどまるいものならなんでもはなのうえでまわしてしまうしゅうせい。,5,3,6,3
0,,こおりわりポケモン,トドゼルガ,365,150.6,6,7,5,4,6,6,1.4,２、３０ひきでむれをつくる。てきにおそわれるとリーダーはからだをはってむれをまもる。,キバはいっしょうのびつづける。たたかいでおれても１ねんあればもとのりっぱなキバにもどる。,5,3,6,3
0,,２まいがいポケモン,パールル,366,52.5,5,3,4,2,4,5,0.4,いっしょうに１かいしんかのときサイコパワーをぞうふくするふしぎなしんじゅをつくるのだ。,がんじょうなカラにまもられていっしょうのうちに１こだけみごとなしんじゅをつくる。,68,0,3,0
0,,しんかいポケモン,ハンテール,367,27.0,7,4,7,4,5,6,1.7,ひかりのとどかないしんかいにせいそく。こざかなににたしっぽをひからせてえものをさそいだす。,しんかいにせいそくするポケモン。こざかなのかたちをしたしっぽでえものをおびきよせつかまえる。,84,0,3,0
0,,なんかいポケモン,サクラビス,368,22.6,7,4,5,4,5,7,1.8,うみのそこでくらしているがはるになるとからだのピンクいろがなぜかあざやかにいろづく。,およぐすがたはとてもゆうが。ほそいくちでいわばのすきまにはえたかいそうをたべる。,84,0,3,0
0,,ちょうじゅポケモン,ジーランス,369,23.4,8,6,6,4,4,3,1.0,いわのようにかたいウロコとあぶらのつまったうきぶくろでしんかいのすいあつにたえる。,しんかいちょうさではっけんされた。１おくねんかんすがたがかわらずいきているかせきとよばれている。,84,15,3,13
0,,ランデブーポケモン,ラブカス,370,8.7,4,3,2,6,4,3,0.6,１ぴきだけになったラブカスはげんきがなくなりスキだらけ。そこをペリッパーにさらわれる。,カップルににんきがたかいのでハネムーンきゃくがとまるホテルのプールにほうりゅうされる。,84,0,3,0
0,,いしあたまポケモン,タツベイ,371,42.1,4,3,5,3,2,3,0.6,いつかそらをとぶためにまいにちがけからとびおりてからだをきたえるくんれんをつづけている。,むれをつくらず１ぴきでくらす。いちげきでかたいがんせきをまっぷたつにするいしあたまをもつ。,15,0,15,0
0,,にんたいポケモン,コモルー,372,110.5,6,4,6,3,3,4,1.1,ほねとおなじせいぶんでできたかたいカラでからだをつつむ。しんかのエネルギーをたくわえる。,エサをたべずくうふくにたえる。ためたエネルギーをつかいきるとしんかがはじまるらしい。,15,0,15,0
0,,ドラゴンポケモン,ボーマンダ,373,102.6,5,6,8,6,5,7,1.5,そらをとぶことをねがいつづけたけっかつばさをもつからだにしんかできためずらしいポケモン。,おおぞらをとぶよろこびにひたりじょうきげんだがおこらせるとてがつけられないらんぼうもの。,13,0,15,10
0,,てっきゅうポケモン,ダンバル,374,95.2,5,3,4,2,4,3,0.6,じりょくをおしりからはっせいさせてきをいきおいよくすいよせてするどいツメでくしざしにする。,からだのさいぼうはじしゃくでできている。けつえきのかわりにじりょくがぜんしんをめぐる。,57,0,17,11
0,,てつツメポケモン,メタング,375,202.5,6,4,5,3,5,4,1.2,２ひきのダンバルがじりょくでくっついた。２つののうみそによりサイコパワーは２ばいにきょうか。,じりょくでそらをとぶ。けわしいさんがくをぬうようにこうそくでひこうしてえものをおいつめる。,57,0,17,11
0,,てつあしポケモン,メタグロス,376,550.0,8,5,8,5,6,6,1.6,きおんがひょうてんかになるとじりょくがつよまるのでゆきやまにすむメタグロスはとてもげんき。,２ひきのメタングががったいしたすがた。スーパーコンピュータなみのずのうをくししててきをたおす。,57,0,17,11
0,,いわやまポケモン,レジロック,377,230.0,12,5,6,3,6,3,1.7,からだのあらゆるぶぶんがいわでできている。からだがけずれてもじぶんでいわをつけてなおす。,さいしんのかがくぎじゅつをつかいいわのからだをしらべたがのうやしんぞうをみつけられなかった。,57,0,13,0
0,,ひょうざんポケモン,レジアイス,378,175.0,6,5,3,3,12,6,1.8,マイナス２００どまでひえこむれいきをあやつりちかづいたものをあっというまにこおりづけにする。,ぜんしんがこおりでできている。ひょうがじだいにぶあついこおりのしたでうまれたといわれている。,57,0,6,0
